run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,diagnosis
85,0.7220545821376858,0.02965957164757338,0.9301314608778863,0.3713461681639686,0.19316305955239754,0.4338881955621483,0.5401333254062463,0.7090494897202297,0.4628097851706483,0.9208399565121262,0.5670526432465749,0.7989992678142096,0.32236327127895525,0.33898538412998824,0.948340266731719,0.45530952519198853,0.11141517306149407,0.16736831720807077,0.4775775478168881,0.38029410101741445,0.5119462848494852,0.0522696378566041,0.17494340463389646,0.29062908308027313,0.11964972463139978,0.8941067918824943,0.26144759959470465,0.1474199642160331,0.34497996925240715,0.5167100722158985,0.6286138013402714,0.7828947766573626,0.9034056055883611,0.8936535482477359,0.8571320512029172,0.15533368655806779,0.6470355359973917,0.9739058361661028,0.17031668352447038,0.3199995092778295,0.6969593790288332,0.44471331997562247,0.9034126673642727,0.37127659973520644,0.507454464244852,0.4801762810008239,0.8513640800593448,0.36807028088805627,0.8566912944891462,0.7138255531024239,ASD
86,0.23068059718693235,0.3614007734707385,0.6317800461156341,0.06967428565503175,0.4040008955265503,0.2586155151863908,0.5499034405658932,0.05804889317761042,0.49155061769749187,0.5566692700302307,0.22050336619990252,0.15033549615270525,0.7754323414578499,0.2570348193326619,0.17563486784782123,0.24635834904213094,0.42164095150348957,0.1905147520906295,0.48734024180645596,0.8726464655193693,0.9156287462728228,0.16416444776075534,0.7951253968642396,0.6723778717162957,0.9938584919499173,0.36346988399126356,0.9810027419037185,0.566012530256368,0.7438331288885542,0.4234715520281507,0.376559632077494,0.5263618005439396,0.7867674789107421,0.32870976425092047,0.39040738640397943,0.787847109622679,0.04980073479538516,0.6266487851260137,0.1280333702894615,0.3949648451538521,0.4198486611509955,0.20634402508438132,0.8328407865050484,0.39873084900678113,0.7218696986204757,0.1437392087363386,0.15295625466029816,0.25762554641797575,0.34336234240188546,0.23997763110815284,ASD
87,0.8493154400398429,0.8178052045730125,0.738432393682673,0.7914609840434583,0.28834515117168225,0.8981337124451898,0.7513942368382918,0.26790606910550696,0.8496894750237338,0.17904589862372544,0.6680057128580354,0.394334810722175,0.20666172028109664,0.6527720442177141,0.8731481057476379,0.7348681420232432,0.29334721214465775,0.409655849997126,0.798424399160569,0.993924830153086,0.9642442371536892,0.7365932190026495,0.09359646274248767,0.9008074959097939,0.8923286699841243,0.17103654485181197,0.15480464012716155,0.716921419987429,0.9022918503262238,0.16492226400958587,0.7240191990252456,0.9862583144017918,0.7750233450398565,0.7759880831063142,0.7805505674179223,0.8300631479081675,0.6535712413547728,0.5730779782155915,0.14723519695410525,0.5774118416763669,0.7888320227909701,0.07384538813330488,0.28551585191958195,0.5505500100913435,0.4427645423258849,0.5795018105592398,0.6441036161559379,0.0337313258324935,0.38039241264654966,0.060277102033607366,TD
88,0.21767526877809462,0.0026671622626630587,0.427777403313095,0.7675831035675459,0.27128312408762634,0.510153470651395,0.3505359124566262,0.08942501394501978,0.7143237543487075,0.8174546420177524,0.8941267048073408,0.4087840147847014,0.9202283097655224,0.19882144810427638,0.6879462933678956,0.30326786388567906,0.19323668065208088,0.6227107896008189,0.01597219936723715,0.6583586097496409,0.7893649041994342,0.6121692733006521,0.11696617678110433,0.8755320528593559,0.8567513351169815,0.6133307507935442,0.807451880530552,0.18948458777211197,0.45543912000694586,0.16909064538977603,0.20830702890083574,0.1208684943416175,0.32626935007291646,0.17537396623995172,0.3520648240625509,0.5463145656585564,0.8260928941564071,0.42290679074929705,0.11610780738751902,0.0161897815902301,0.00810167609627177,0.3844048463100238,0.8235358911179598,0.9149354189396665,0.08874663261709903,0.5977245079302191,0.5671085558101394,0.6213276015553064,0.05396069219105537,0.23613202857983362,TD
89,0.792141099725504,0.05706456111913827,0.7205485247754068,0.26617228105153035,0.9521946839444753,0.06417596974213369,0.4978459167497845,0.2643219312030274,0.9764521094651516,0.3222798304581458,0.2992943849460824,0.7918893267529034,0.7919072672970419,0.28678158667616127,0.6711450425302472,0.6253882813520972,0.47391167056365713,0.5280086068199427,0.569927330882557,0.4617581232200956,0.9515766651518703,0.945631868036401,0.3795721620651821,0.3872095425378217,0.5181829879855999,0.48258328449721954,0.9439343545880444,0.6247885281919161,0.8516320467807326,0.05944521726240304,0.2024758235168591,0.6565308555063234,0.38794417761186484,0.6820474704511615,0.2599385235558619,0.7602403975989578,0.20216953690523698,0.8343790675669357,0.40144726860870206,0.5225284963990356,0.9950390787243326,0.7852200002883606,0.6823969558040318,0.01663288801483731,0.052796100822010805,0.9760801276891382,0.7201208968024756,0.9313319926398796,0.6979454694842556,0.35560561066189045,TD
90,0.327338767127192,0.4225157904617449,0.8185312669352276,0.7817792283302394,0.8919478245357388,0.8080734070976103,0.7357475518638434,0.6802856600111984,0.03590414694891686,0.2350241485589165,0.6453567420306117,0.16089890429615472,0.6505555789922636,0.2546575929661187,0.7298853820750385,0.5988016222733582,0.13195616143076994,0.8695284945394012,0.1402962339310817,0.5946882210468949,0.3606748158216887,0.1793819892500611,0.43944936889470076,0.3542318223438409,0.6969182518030385,0.26754207410973874,0.519196312988463,0.12885933026903995,0.2852680512552901,0.2333886885868236,0.9611568631383239,0.20306502133939464,0.8607600067076997,0.7428201820300899,0.07938228847413531,0.8699709857905913,0.8227833919717339,0.13271507550556239,0.4414883485845249,0.638333309385122,0.7446003112808345,0.9719482082643293,0.9488462082264936,0.1751683125628083,0.09765256140097345,0.10924955484666132,0.1989883245015729,0.866579552803492,0.2676711737339095,0.2187448256816783,ASD
91,0.45798742037772744,0.22916618883983397,0.9372451279654579,0.10381178490387999,0.6944641573425091,0.927225894645272,0.29273443202965976,0.05948832999847686,0.5489206170927344,0.22904084193203267,0.5475479184302732,0.07026731562684163,0.9033135197769818,0.2801688750926883,0.7068347505979289,0.7012940456633344,0.8856771611683977,0.01282225722977981,0.034416947711462864,0.7441880926999846,0.09029409489138818,0.003378269985789828,0.8021308290292759,0.5732978907697052,0.17894207863587397,0.7821980520779327,0.5360855086399469,0.9918344216568948,0.7300297951594837,0.08145527584613588,0.10331614659193566,0.696766685373419,0.5786277859259538,0.8986677958615847,0.33972816258047145,0.7485712339179655,0.4138189408960583,0.9999637240556327,0.8575711680027739,0.7049830601564019,0.061253293832090105,0.9485819542465191,0.5788215015347253,0.4876191207329277,0.15675380230887537,0.34542537732183853,0.14457759270908355,0.3019967399500916,0.3608052459884261,0.6090305959835434,TD
92,0.6448377122109107,0.3201283273618323,0.0060613224086729645,0.27363999410533224,0.5399010023039327,0.2806769606325292,0.032466171414528566,0.5672748554073901,0.9618277219129668,0.35370592525428857,0.17074552553697353,0.1656193155172252,0.42560572201359437,0.766693414273896,0.02517726572310275,0.09103177013983799,0.4490068984136857,0.09882108061638895,0.9724495228599294,0.11269705861104284,0.4271135057760861,0.9291074472259597,0.7078573688816452,0.7722226282984618,0.6713819664797653,0.06699508735159498,0.5117287179636665,0.1520249705017852,0.41483468456294126,0.4827023700537991,0.47415307315552524,0.369227242981096,0.6857184909365084,0.12309746919649245,0.297115214416906,0.9742725427067551,0.4069117560411959,0.5173823980041716,0.785910680407424,0.8662997753774576,0.9235207118154929,0.07525165879679807,0.9572303630186151,0.7845494054921155,0.15779480198895213,0.3850476547118634,0.7228487836575113,0.5599344755818892,0.7897816188911456,0.5225671298407942,ASD
93,0.2884311381860428,0.9585657125742959,0.5546259467741377,0.49081754126913835,0.9912364171345445,0.6462456227523571,0.6713086132011122,0.028671674441371975,0.6539129250962581,0.07340549489134784,0.4387044953089041,0.6028757058968757,0.04499951486361553,0.09059043788280996,0.3451636293277641,0.27018581418622023,0.4474424622363177,0.6382094005967952,0.3972574051477573,0.859155950544741,0.4026462141720043,0.25426015593971585,0.09281104295777376,0.5608309932132263,0.7780735228955328,0.6426592515755547,0.5622581068636613,0.1241270765992295,0.7689468962606955,0.2812115864672158,0.9077548393234133,0.5439957334442737,0.9662973755208253,0.6424087194209495,0.8500666379944681,0.06487772715155982,0.07220078345039693,0.4928461828012145,0.7562398886026512,0.7310878400421752,0.9504016073776753,0.3330584387729316,0.372840787941351,0.3577259227320275,0.1874943972913664,0.10735052245757226,0.2963202060920259,0.9250903643254567,0.22392304260172147,0.6559139158626839,TD
94,0.6391880777174656,0.6742259335270261,0.6669939434449802,0.8430629780946388,0.6954284734879239,0.34375144311946226,0.7363451678357307,0.8953552852797818,0.8474150698875413,0.3117279762833586,0.5326295950907756,0.1929795126344357,0.3667645867588559,0.3339509667416002,0.6969622864725258,0.1679657168572064,0.9633145758821555,0.6492633493625026,0.9472832739212351,0.5707844613971573,0.7790171583022669,0.32902524038416203,0.164154102636615,0.30043016790766275,0.12444559701470825,0.2896837049370308,0.34861001385297785,0.03740952679718079,0.7194260698917614,0.06188583334236808,0.5934755614718167,0.5727503350167007,0.870660325960638,0.35319708246753223,0.9460433066155605,0.6354294794042589,0.2006666593987022,0.8357243289117561,0.9708869048325321,0.6950542822222379,0.9877552412124176,0.91713235975819,0.945603887092924,0.44021756034306325,0.44273584747932104,0.7336546980116373,0.15374179654024045,0.9472904438837406,0.033553594994670255,0.4861405330994668,TD
95,0.8883861809843864,0.7167229943733274,0.41925343129176007,0.8589146406134908,0.035723453015628404,0.26153334674353734,0.2951445827627488,0.30820313292080204,0.5440700204144802,0.8757757172197864,0.5280055317237892,0.7953260623532532,0.8964319015239991,0.6270386475506312,0.9974944735347462,0.2312655911817355,0.7193872742303731,0.8056354945317888,0.8180262884157707,0.3921145503096737,0.8981373977949205,0.5842926312518749,0.6383391404320324,0.19709419095926684,0.6258567510902988,0.8946905595573117,0.7049178272291978,0.167347159932818,0.12075439794004073,0.08140937281272542,0.6819787994942992,0.09441258163422395,0.23471538111507928,0.3722376566946266,0.48245246917406803,0.07332435297974005,0.7563306238831867,0.16456595557395803,0.03638063385134871,0.32114675077214805,0.5580941910104372,0.3565459654260593,0.12250024872241305,0.08575873393228428,0.26823462506477047,0.19299320490680028,0.4689416968071146,0.35427903882479095,0.2540902137932086,0.3965311575170245,ASD
96,0.09899215550977092,0.47342196490257515,0.8467605462318939,0.5057047703493496,0.82134863071955,0.5506734464819875,0.6126658845505012,0.6450785059420594,0.9086689325820763,0.4431328578221565,0.8183691428329449,0.35736905178684664,0.38228684150031333,0.0028432489151698492,0.8979013335093146,0.2985323443082888,0.47175786972112577,0.9520188410274608,0.2708143478783307,0.2478748330325249,0.32560021917525084,0.37356205926837094,0.2924122827702307,0.7035859652407651,0.016682753195957245,0.2767842894387049,0.8841439216374328,0.18442136012727062,0.19365682596795364,0.31515914513285925,0.9674723736623555,0.26449314087450726,0.9446575892389694,0.7316727271638888,0.8926400278181206,0.18114965163557384,0.14993487570523856,0.9697537006657351,0.3060742190945359,0.11125686552791281,0.12571560809002413,0.6548031663356613,0.6269199013114107,0.23782210830529016,0.7702951773315452,0.8564113010490294,0.3964813548311462,0.03407937204923006,0.28137461762918015,0.28555551761004705,TD
97,0.4309987756570811,0.028313250908433507,0.5737363851530025,0.7946099381846737,0.600195054874164,0.16648690669332888,0.29144871597859334,0.06585683632344363,0.5345905713363744,0.8067554950943995,0.405401938641343,0.3831643904208931,0.023507615775010038,0.8159729381545475,0.5598971222617687,0.14116237662864717,0.05058319986185744,0.8363054985750183,0.2997389391829727,0.8305198796424981,0.23823622267010192,0.25136907879235615,0.5259066282263029,0.7577810666562047,0.5316896346081591,0.17440751337205007,0.5329669134476516,0.4801727059416361,0.004969085942730156,0.5197560869219146,0.04130129341796962,0.8090544938031087,0.007352240008050903,0.8215392995960208,0.36978334670943824,0.1501893980189526,0.06714363171576598,0.9487049680151483,0.6798885074006961,0.021127256526904947,0.38760329177461694,0.34650862338885435,0.3705918246512574,0.5417653988826638,0.7360818955043124,0.2766167202466261,0.7559750406851824,0.6977419486742923,0.8714274481113268,0.8003116014888775,TD
98,0.08328919862012929,0.16113686988897546,0.6367191249485733,0.8924244214579365,0.7271049297331793,0.10493754086113904,0.8174889288842122,0.21244813300853516,0.9647807420103216,0.006516290190792584,0.06011210982637438,0.12849979269788914,0.31829868336072054,0.6979895545217166,0.31650613249220083,0.34379053473336574,0.5290992278969215,0.551943823277725,0.41029797480005226,0.4860721352530831,0.5014416982830859,0.2574065931652073,0.02360779223714904,0.9240705925772518,0.8119132702899344,0.30207296721539967,0.4383114322365791,0.6981387164737142,0.9613485468740985,0.6087710771184731,0.5643010654457088,0.40162892501432934,0.4237886217344897,0.7350880597633107,0.12244226949539172,0.021881803206485917,0.1340735348734644,0.4260795406822816,0.34695618708566434,0.9698251447634334,0.7237136938414536,0.8570865920198165,0.024860259507814342,0.5163966159456492,0.8196073466348344,0.021249278169953256,0.3341973161014915,0.3391482851403145,0.4629905039387473,0.17352680510604224,ASD
99,0.4447482414917786,0.06352963150301905,0.39105914015805265,0.8163608253010965,0.2285849125480276,0.8476524500470698,0.2447385028730069,0.07681500149740306,0.04405111095046299,0.4104149475801563,0.9696915102195567,0.015668270662339,0.943884483810872,0.14313347527234854,0.937201472144645,0.7453924161190872,0.49902478354647595,0.713863134698153,0.8801684888502013,0.9288519038309656,0.8101909507200241,0.3544233301962538,0.36505274954411704,0.7525548449003387,0.39424726045555836,0.9418378221638581,0.5137615030185446,0.9767714572913098,0.2626634930129229,0.6573908282639056,0.4974666552561965,0.9622257633493679,0.31646492702148943,0.5688684549519645,0.16839571156451383,0.8464528007819758,0.14154964340045262,0.47215873648002593,0.18886165898289275,0.7154468155819453,0.8253718684985177,0.8178483838023561,0.46228026566370084,0.27441084117959913,0.9649111171843829,0.0684862134877483,0.23487240396996634,0.5842686888018189,0.9839008275972088,0.4136816284224283,TD
100,0.011722345734423434,0.3553081005444151,0.4563167479615706,0.6620045978458317,0.9217348179497035,0.7022586605548816,0.5735554820460168,0.2471020426380932,0.48790804556407963,0.8237601815210405,0.3966088596528661,0.14802062310419706,0.4232698992690509,0.5640200926620658,0.31808281720763787,0.2983552579951263,0.16045186255257482,0.5418299700605183,0.7883947082698418,0.4662860635965407,0.6235206409729666,0.04587206971865665,0.28356685245191626,0.9076034192480157,0.6993374663906475,0.3162392695574181,0.4042642752382305,0.9886632626327742,0.8409364281217372,0.46334963615823244,0.38301010685797376,0.2840889115427403,0.15715811607593766,0.6239968292497514,0.5714992400862476,0.4459163406111212,0.9739729744579955,0.6094233568059133,0.8233141937921998,0.11386839385421543,0.8764700855874009,0.6768758616290758,0.398755556670907,0.5852936955402421,0.17939964728378222,0.9048320480277812,0.11800171474890131,0.3583197724880648,0.862961352805528,0.9359615884208144,TD
101,0.8688746900220403,0.09871083139090131,0.855498912147653,0.26442171033049744,0.4063755720291563,0.4932149147695505,0.4889305251830067,0.9972513812522581,0.752838743450181,0.8963336978857364,0.29940489318902197,0.43755706255310667,0.11327525367510116,0.20696251506184726,0.2779368825080598,0.07246204639883702,0.1525446353695633,0.26900334330070685,0.8278373238619369,0.39350804707426223,0.4745607956375836,0.34806826202644925,0.07612899252150018,0.9896965957608158,0.3350263874696817,0.6648768394792695,0.09175663109061039,0.6742346563157415,0.31306832458649525,0.6334195989599889,0.3371083232294003,0.9804290545890403,0.9585119914394412,0.2068026289570003,0.9446710175332556,0.11981129302731719,0.3800552922167293,0.2695415986000069,0.19002359424953275,0.9299625722093546,0.6536255702340893,0.464863987499189,0.08172470001929055,0.41811923117724414,0.32669285408145676,0.4187424512105101,0.867120802348545,0.2778904005216465,0.43457943362563456,0.10719432565686371,ASD
102,0.9416001655842993,0.5914408474117547,0.1100290506842806,0.08526704710975841,0.3880234748394348,0.5806308568360642,0.3859589112801374,0.5703948704362911,0.645021663215519,0.7497740289601595,0.32709272239337295,0.39288809694948756,0.6301222380661738,0.14916807164894408,0.4143421296218671,0.3821620881447644,0.8591617809122426,0.5925969830458367,0.4848562232502448,0.770246843990738,0.07587749733073679,0.23685116430752529,0.3269765949247547,0.971158367869853,0.4278265761554907,0.21450057221365204,0.6677830601149198,0.4100756750636808,0.7943625775141898,0.23270804875883222,0.8232953208233594,0.009991555988526302,0.8138430357979439,0.5357963654423766,0.6571269691330086,0.6105018046531482,0.6309511011426103,0.2797142558287937,0.0671081711893029,0.18342113314794362,0.9952095361018737,0.31054619989775,0.028135158579480568,0.8065464033286343,0.4338303957082922,0.8949254485313541,0.7580757131704134,0.5676430011773161,0.013339472323824486,0.3854477999682311,TD
103,0.8511519707642202,0.9079777221832132,0.3960651925566594,0.8048400376584668,0.02049334897129851,0.2186901269078304,0.20256634828367392,0.9081570610520167,0.46638497834618753,0.7905024883074956,0.5372726057486444,0.5869214005477433,0.9619374633727737,0.33550834123138884,0.6220376153910552,0.1514497055542403,0.7429466059215559,0.05605238922127875,0.5089608479009066,0.24143804669179414,0.6428578673317991,0.6974982617984501,0.9502909200784633,0.9478303178928899,0.44232084907075486,0.19215298924448987,0.5707987408858203,0.57741365882056,0.009860814373317428,0.8749249810066604,0.12182169226644324,0.19958664410613036,0.9547139039796593,0.8796798150538696,0.5285395344399456,0.5434107564406266,0.9150643784793235,0.1572833531263379,0.5818017026572149,0.7005030190833235,0.3198863379597201,0.8951818310896592,0.1823607628902023,0.29741008595781215,0.8666948868613346,0.43284664157435837,0.541148134744468,0.23921714924479487,0.18997161980660904,0.7455759564038291,ASD
104,0.7065186072321524,0.9854625280235073,0.2273616694802002,0.307379847122486,0.7013005081235997,0.5805081345774051,0.6623118460034473,0.18964063077291293,0.3067694365452447,0.6647926018980541,0.5071180627896877,0.9537584827715229,0.7239866676746803,0.7976046800603571,0.7100236455367991,0.2685041641813143,0.30906683125483836,0.5739081048153695,0.5782158230515282,0.9171882557867227,0.6803839062663827,0.2601733659579837,0.6481282839899395,0.658828275205812,0.18117599115385574,0.9486965307665087,0.08360453855575789,0.16076348116032513,0.9672089967125291,0.2388078912862771,0.7010035215398154,0.5230315832898487,0.655121205271141,0.7910487308606007,0.4164489194230032,0.2980546316213166,0.25697096245900153,0.5112861067045721,0.9524829738155622,0.6963990960115074,0.8679506816602939,0.7527680021857225,0.7371057655078914,0.6086909197797502,0.3533497042896372,0.04363138953858081,0.1252069353196894,0.8860723490483559,0.44620486815819527,0.6785741076664722,TD
105,0.006479698034528858,0.5843400669443467,0.6516242802203025,0.21783961507821203,0.8183243459717446,0.30010226017620956,0.21429220700768592,0.16010820204391474,0.058824475623782124,0.018197484038895984,0.38190459666972054,0.4524698918346479,0.47045353484734953,0.5494435298005798,0.9056178297303815,0.524396380892965,0.4577673004098668,0.31757437828963253,0.11321541296445237,0.06364696624150312,0.7755101402286945,0.8678877484836214,0.7079777972162691,0.9785206992886838,0.8259770265444232,0.48136474439542465,0.5127660519335328,0.6156359452952188,0.5967260474567286,0.16529956757327202,0.6325510813936883,0.11160034953079967,0.03606878652704937,0.5721402088823949,0.0364625025069123,0.6169187108652657,0.8881951011948647,0.8610710254139748,0.09989182741660463,0.33888444423857644,0.2601202779839128,0.20582677765322388,0.8028800029028115,0.8523683138832437,0.6571255772872427,0.7869092166595685,0.20957073995050868,0.6111386728448044,0.024652498032575076,0.19388921750686738,TD
106,0.49576110565286413,0.06990425863199934,0.29940211553331486,0.6640630324533482,0.003712890719087314,0.6024209995971469,0.9259176645941555,0.3222937235406468,0.6236657888014305,0.9745329345842023,0.22374765274965558,0.6891221429817864,0.5220615182427532,0.3692077607118558,0.487716968013174,0.2414730704032696,0.8790633833197136,0.7309188667182422,0.2775049664434789,0.7859714183011283,0.5078219752829966,0.6862081477050348,0.20058849940701806,0.4777335973962258,0.5911541770089855,0.6207199384359019,0.36905491893296893,0.034758005096179434,0.9064062200713366,0.3606082391105141,0.2408772215037851,0.380666350717222,0.9469050455463058,0.548045867496876,0.8053138072976935,0.915006640931638,0.26322009409389846,0.05839810439941817,0.815824299443521,0.14430668593956186,0.20121889339114785,0.635946324113862,0.459622649767103,0.7046314104604704,0.4896232794386369,0.6274907448077287,0.3018549974002749,0.4585574200257321,0.014159379944544304,0.5146583611980144,TD
107,0.33393339604379746,0.4290368053465752,0.5919686658654139,0.3936250280540011,0.46999371444307425,0.49867595274192156,0.7702607279998347,0.0811258515183716,0.4574920022442137,0.19868166184292713,0.0364315718908389,0.38373249098239914,0.9986305772914807,0.6987243651843984,0.5209188269300159,0.9051348967255884,0.5938583069569942,0.15649933237171654,0.49276245235920146,0.8250335321062435,0.75541950892892,0.634989750015754,0.03070052051424499,0.6467279381075501,0.8321455059493935,0.6438643921545213,0.5195283204945136,0.4206731888310895,0.15268815585082096,0.9860853783427616,0.9277866711197915,0.8249508904973794,0.6342972674456163,0.7870224944653469,0.8265244371710956,0.6941319542982003,0.01575293830016722,0.6611808227022712,0.7881572937489977,0.3281200000787635,0.5197530571960614,0.13687538209150962,0.7580773553118464,0.7911362851787311,0.39401278799922634,0.8881619801972708,0.6799424276809483,0.7103905986924819,0.09882761387761985,0.7851552516875615,TD
108,0.984218294452373,0.998722370427982,0.8764494763292386,0.09560025667684569,0.2761497957131229,0.02444616280637013,0.7267897716112715,0.8277473726210067,0.7432117026175988,0.1059771873993649,0.3377896656605508,0.11355309706940364,0.6810381633188495,0.3218854240941401,0.49759781602290787,0.4045674642393572,0.45274686310144163,0.02663709693732408,0.017380036843743896,0.021820469916381313,0.1342486562474856,0.3824832363423549,0.7800504366833408,0.22275627547997723,0.8674371571916295,0.007937948340881906,0.7377626348970103,0.4052124888564964,0.4761660862812106,0.6926944963884817,0.5373401286075078,0.3796230248443939,0.9063249347101434,0.7479338297783391,0.20621965392062658,0.9527757833708153,0.870532281570594,0.3946263336664615,0.49720201802782893,0.7162354282597437,0.33058787140567636,0.5947996800208706,0.5954515503677787,0.9050032880864398,0.1517886346933438,0.35969731201474653,0.9007320183282842,0.958817995634257,0.012235879266301875,0.40687463551569103,TD
109,0.1001426364793413,0.42680546335425207,0.3658307499753588,0.3532736878547801,0.3851190311187188,0.830072269069796,0.4330681125993088,0.9065917338236961,0.7679580759766521,0.45338275589965416,0.35101002015651617,0.7635490364271005,0.44558852993165654,0.03142735233913918,0.266507436026711,0.2410440407698773,0.6250269826726219,0.7502064458612151,0.6295905069904498,0.987551443655177,0.03916032637342548,0.10073764711444277,0.9841073031869794,0.007774984917507499,0.08715748678447621,0.8907896165877873,0.5135460578826926,0.09436398667531065,0.6922437928940154,0.3314004872029338,0.5524344363296051,0.030292958003122372,0.9230332839468869,0.26051858522506366,0.9081347967413391,0.6944337867635298,0.19974740551130932,0.2802072204481866,0.9635093679994251,0.9062077942805539,0.6561353059558032,0.0736974309508468,0.8267486578234333,0.8692564319583712,0.2349826518189645,0.6597456010909626,0.23685825135812322,0.7033106586540501,0.94120614789056,0.299324339003862,TD
110,0.8570311621991413,0.6400395303621215,0.38840774682099644,0.849325188827644,0.3988441269161578,0.4957502563392846,0.936290520901531,0.11245220247962895,0.806021644299816,0.10296621959544094,0.07679267162265024,0.13668495045116735,0.6941097909300061,0.5152002943599272,0.3720202821238887,0.6570626312146116,0.051196326289130956,0.42544879816897974,0.9333272727989895,0.7241464451136284,0.7714431501251982,0.26277454754402185,0.17780315763466337,0.7004573790571004,0.13516365039229816,0.2060333390039425,0.3544907931824123,0.4614501006667686,0.5548326485872704,0.9180197046414396,0.8777277840446552,0.335202707495838,0.36829642229760595,0.3151096442421918,0.649729803177084,0.46193067866246285,0.45558565515030813,0.2198247432540419,0.6604341201506481,0.501367128587193,0.5608364126285639,0.6793879747992377,0.7131311833012135,0.5112456656256108,0.6766367709552382,0.7261812583622603,0.4773974478878783,0.43149320981537276,0.07108852868917037,0.8016039303752922,ASD
111,0.8175740356059041,0.6163154476589873,0.6436506159846255,0.27437750636329705,0.6987024291928392,0.3548143903019162,0.16653642882740038,0.7662184980670764,0.04549207551517542,0.4265779579648923,0.7503072885849777,0.6962957582760495,0.5954942698320307,0.10289903271876355,0.12106267859163888,0.06651891514572916,0.17917922313689105,0.0024865553748544267,0.2846928352068915,0.5469074668205395,0.45912279692551683,0.8218431589278765,0.4908634701021791,0.8691239686293409,0.31555094241328663,0.6877067383629387,0.5605696036156557,0.8460828182046625,0.7186179791109298,0.5211252969237661,0.9595562750468313,0.019708713374096076,0.08978181235245641,0.2560699406879704,0.7171851390859698,0.6888560757413045,0.7219749161305773,0.9858293796974803,0.4157016698788307,0.6525097379241558,0.5335638597107375,0.12226011194838793,0.9201057676612646,0.7309847327791716,0.5414026536987342,0.7627241939197452,0.8870293930309138,0.8729533719722722,0.586675801591436,0.454434068558042,ASD
112,0.4120417147623797,0.38599269082640286,0.3632763571298607,0.8174609778947038,0.9409619312600876,0.3851510684259599,0.5569948918360137,0.9253445610431895,0.0777379752607874,0.3164472729116502,0.3747697087853138,0.8557010854050587,0.16841690968188816,0.09115957344286818,0.17969397210314664,0.4168717156142787,0.730833084992929,0.6182074093723692,0.4573749754522033,0.01144550973418601,0.20369205805348467,0.39543985566781936,0.7231222117980685,0.23252034062864269,0.6484506206147913,0.3545733817591894,0.8223384261199587,0.6507742963206845,0.54318519468434,0.8561968092875852,0.09388203426505803,0.1365480269261633,0.5057110809443752,0.12527597847664407,0.02675617889098636,0.9990705002886395,0.9311738753711987,0.107985033676115,0.6579418007640582,0.09645717746365612,0.32036913002253387,0.5775244706857,0.7680344004814464,0.5464292258086246,0.005334020954412821,0.20829312580340265,0.2987156106022788,0.1682013604163951,0.4249487103410978,0.29728509607150755,TD
113,0.06363914197684806,0.8406113949928407,0.8364726377865337,0.2017875398313732,0.2632932333491538,0.8062006726294942,0.2685020899036489,0.20702284760655465,0.22782849026380914,0.4089685157229809,0.227465722535648,0.43695148977773457,0.2469781081677338,0.1213216166999097,0.08562727429553008,0.6366473234464397,0.9275257231186409,0.5838490607993978,0.3775480183791441,0.45282758407752954,0.31635919986728656,0.485052785952617,0.019200248779499773,0.8227173639185239,0.7326352384145427,0.9380287644656805,0.4032273102324072,0.30664676174242655,0.927946874912952,0.7989340354080254,0.7555163855539271,0.2848846877668628,0.8247890671568687,0.24925616954367347,0.9027416677146594,0.9044559953828267,0.4393897457063114,0.6878491101232144,0.7773551029169794,0.9085310526703694,0.6878251542153709,0.4332089865416896,0.6096961082226078,0.14954928657709599,0.1548801766601392,0.9560133563519446,0.6009451256818704,0.9210645035213634,0.8985869890115362,0.4465298339039877,TD
114,0.6840540962262265,0.05271631112368769,0.7970073767850434,0.7116363007333306,0.5535601349422508,0.7385039762927098,0.2900223868164682,0.834461698741348,0.7629961141424911,0.8831046301220957,0.7422506604796419,0.8025161481186069,0.5026716937883713,0.8636715442414603,0.5553052389700276,0.6824380194875403,0.06321345387196975,0.9861482223949366,0.25646934198054083,0.9666705820427949,0.8821011787264152,0.35029833921261067,0.4916400780560002,0.6943083785889563,0.8646558922826285,0.9744720901783437,0.7950279400276138,0.5925635880867808,0.9853207021915411,0.38463022394174506,0.6884637409266959,0.18879038365782352,0.8877710631605711,0.9688140004015892,0.8663668273166432,0.4495117163145843,0.558045985072082,0.6893878819540356,0.34076425888457784,0.5512887361547527,0.28823699863332986,0.6432875002025369,0.5623294709836637,0.9766792887961304,0.4778891568789112,0.49992526135795556,0.6729342227317108,0.5339291434736243,0.9546246605649745,0.3095167611107871,ASD
